Actual,Predicted,Top1_Prob,Top1_Class,Top2_Prob,Top2_Class,Top3_Prob,Top3_Class,Num_Layers_Used,Top_Prob_Layer1,Top_Prob_Layer2,Top_Prob_Layer3
cat,cat,98.596825,cat,1.0971209,dog,0.21287094,deer,1,98.59682321548462,,
dog,cat,92.042206,cat,7.8835607,dog,0.042557284,deer,1,92.04220771789551,,
bird,bird,99.87062,bird,0.061884172,cat,0.037070636,deer,1,99.87062215805054,,
cat,cat,82.315674,cat,9.156774,dog,4.7048035,bird,1,82.31567144393921,,
deer,deer,99.97873,deer,0.007964865,dog,0.0065978114,bird,1,99.97872710227966,,
car,cat,65.17649,cat,21.713484,dog,4.811587,frog,1,65.17649292945862,,
horse,deer,62.69597,deer,32.092407,horse,3.5540755,dog,1,62.69596815109253,,
dog,cat,60.038994,cat,38.483673,dog,1.2944658,deer,1,60.03899574279785,,
deer,deer,99.30661,deer,0.25882635,cat,0.18084092,bird,1,99.30660724639893,,
frog,cat,58.56409,cat,40.51686,frog,0.3400014,bird,1,58.564090728759766,,
car,car,88.55629,car,7.9407983,cat,0.90803003,bird,1,88.55628967285156,,
truck,truck,97.43144,truck,1.0908527,plane,0.902156,ship,1,97.43144512176514,,
cat,cat,88.185234,cat,7.731263,frog,3.4982626,dog,1,88.18523287773132,,
frog,cat,66.93004,cat,25.187412,dog,7.1700134,frog,1,66.9300377368927,,
frog,frog,90.5645,frog,7.7458544,cat,1.3368912,bird,1,90.5644953250885,,
truck,ship,45.753403,ship,21.936237,deer,12.316554,dog,1,45.75340151786804,,
cat,cat,99.51748,cat,0.36520293,frog,0.059037913,dog,1,99.51748251914978,,
ship,ship,55.035526,ship,43.37539,cat,0.6965736,bird,1,55.03552556037903,,
plane,frog,90.44899,frog,8.92356,plane,0.3190333,cat,1,90.44899344444275,,
horse,deer,64.92693,deer,23.283682,horse,9.659609,dog,1,64.92693424224854,,
bird,bird,95.17736,bird,4.3879666,cat,0.22031574,frog,1,95.17735838890076,,
frog,frog,62.957687,frog,33.59287,cat,1.618267,bird,1,62.95768618583679,,
bird,cat,58.59642,cat,21.90755,dog,8.234799,plane,1,58.59642028808594,,
dog,cat,86.259476,cat,13.558451,dog,0.10809136,frog,1,86.2594723701477,,
ship,ship,65.171364,ship,20.632044,cat,8.149035,deer,1,65.17136693000793,,
dog,cat,96.1263,cat,3.7596703,dog,0.090382844,deer,1,96.12629413604736,,
deer,deer,94.444824,deer,3.1138432,cat,1.2656615,dog,1,94.44482326507568,,
frog,frog,99.56891,frog,0.18963465,cat,0.16638204,deer,1,99.56890940666199,,
ship,cat,94.98471,cat,3.0877528,ship,1.3322887,plane,1,94.98471021652222,,
truck,bird,38.335346,bird,31.725142,cat,17.385458,ship,1,38.335347175598145,,
truck,cat,62.574028,cat,35.89,truck,1.0208783,ship,1,62.574028968811035,,
car,cat,88.40342,cat,9.380274,frog,0.65765584,bird,1,88.40342164039612,,
plane,ship,50.423656,ship,25.586933,cat,22.433346,plane,1,50.42365789413452,,
bird,bird,99.9975,bird,0.0023882564,plane,4.8969032e-05,cat,1,99.99749660491943,,
bird,cat,83.17663,cat,7.84036,frog,4.185261,bird,1,83.17663073539734,,
horse,deer,99.87808,deer,0.053560723,horse,0.041515253,cat,1,99.87807869911194,,
cat,cat,68.42593,cat,20.957876,frog,3.8040001,deer,1,68.4259295463562,,
bird,cat,61.903263,cat,30.497524,dog,4.026704,bird,1,61.9032621383667,,
ship,ship,55.548553,ship,36.67053,cat,3.7118561,deer,1,55.54855465888977,,
plane,plane,99.8628,plane,0.06775545,deer,0.034747507,bird,1,99.862802028656,,
truck,truck,89.43954,truck,8.693812,ship,0.9611608,cat,1,89.43953514099121,,
dog,dog,98.17409,dog,1.7657185,cat,0.03843502,deer,1,98.17408919334412,,
ship,ship,96.571884,ship,2.377427,frog,0.49265894,cat,1,96.57188653945923,,
car,cat,65.06027,cat,28.710451,frog,2.3074126,ship,1,65.06026983261108,,
truck,cat,77.04323,cat,9.91167,ship,6.8000526,truck,1,77.04322934150696,,
deer,deer,99.9271,deer,0.06976658,cat,0.0023116241,dog,1,99.92709755897522,,
car,cat,81.23729,cat,6.2669015,car,4.99828,ship,1,81.23729228973389,,
cat,cat,98.606895,cat,0.6956565,dog,0.43395227,frog,1,98.60689640045166,,
ship,ship,57.59533,ship,17.79244,deer,10.9905,cat,1,57.595330476760864,,
car,car,95.44183,car,2.7136054,frog,1.1469098,cat,1,95.44183611869812,,
deer,cat,79.26228,cat,11.163764,deer,4.7769623,ship,1,79.26228046417236,,
horse,horse,99.97874,horse,0.017141977,dog,0.0020253474,bird,1,99.97873902320862,,
truck,ship,75.99405,ship,23.116613,truck,0.41268846,car,1,75.9940505027771,,
deer,cat,85.46415,cat,11.195556,deer,2.4679134,ship,1,85.46414971351624,,
bird,cat,80.2782,cat,9.11399,deer,7.1175566,dog,1,80.27819991111755,,
horse,deer,92.162544,deer,2.4647791,horse,2.2895749,bird,1,92.16254353523254,,
plane,deer,90.922966,deer,7.3465734,ship,0.95886177,cat,1,90.92296957969666,,
horse,deer,99.01008,deer,0.79650015,horse,0.12822127,cat,1,99.01008009910583,,
plane,ship,77.33998,ship,21.063864,cat,1.345892,bird,1,77.3399829864502,,
frog,frog,98.6418,frog,1.2864714,cat,0.045714535,dog,1,98.64180088043213,,
frog,frog,97.104126,frog,1.5999446,bird,1.1937788,cat,1,97.10412621498108,,
truck,cat,79.57863,cat,11.276521,frog,5.391987,ship,1,79.57862615585327,,
plane,plane,99.89134,plane,0.036908068,bird,0.035538346,cat,1,99.89134073257446,,
truck,cat,71.058914,cat,9.748366,plane,7.3972645,frog,1,71.05891108512878,,
bird,cat,96.739784,cat,2.548953,dog,0.41536647,deer,1,96.73978090286255,,
ship,ship,73.386345,ship,16.827728,plane,7.2040005,bird,1,73.38634133338928,,
horse,cat,64.153755,cat,16.410702,dog,14.968107,horse,1,64.15375471115112,,
bird,bird,90.83546,bird,4.3104057,cat,2.3221292,deer,1,90.83545804023743,,
bird,cat,84.829124,cat,7.712759,dog,4.6923985,ship,1,84.8291277885437,,
dog,dog,89.20834,dog,7.381968,horse,1.7769065,cat,1,89.2083466053009,,
car,car,79.11069,car,17.287264,cat,1.6277803,dog,1,79.11068797111511,,
bird,bird,79.71872,bird,20.022818,plane,0.1688644,ship,1,79.71872091293335,,
frog,cat,74.07757,cat,16.739836,frog,4.915127,bird,1,74.07757043838501,,
bird,bird,67.76895,bird,30.204994,frog,1.1480491,cat,1,67.76894927024841,,
truck,cat,82.65495,cat,6.2068186,dog,5.731241,truck,1,82.65495300292969,,
frog,cat,97.59683,cat,1.0462056,frog,0.5724097,dog,1,97.59683609008789,,
bird,bird,95.4146,bird,3.2496743,cat,0.7201859,deer,1,95.41459679603577,,
cat,cat,79.50388,cat,20.306946,dog,0.099223725,horse,1,79.50388193130493,,
plane,cat,90.49515,cat,3.7320457,dog,2.7695527,deer,1,90.49515128135681,,
cat,cat,99.982254,cat,0.014074512,frog,0.0027534293,ship,1,99.98225569725037,,
truck,cat,57.732727,cat,24.91203,ship,7.835015,truck,1,57.73272514343262,,
ship,ship,43.738728,ship,28.23499,cat,17.983103,deer,1,43.738725781440735,,
horse,deer,44.946182,deer,42.53502,horse,11.946825,dog,1,44.946181774139404,,
ship,ship,86.03446,ship,12.468858,cat,0.538993,frog,1,86.0344648361206,,
ship,ship,75.61728,ship,15.855859,cat,3.9001234,dog,1,75.6172776222229,,
deer,cat,86.197395,cat,8.220841,deer,2.5535133,ship,1,86.19739413261414,,
plane,deer,37.71075,deer,33.477882,plane,16.924503,cat,1,37.710750102996826,,
car,cat,60.68669,cat,11.42138,car,10.593223,ship,1,60.686689615249634,,
ship,cat,85.0507,cat,14.556204,ship,0.1597985,frog,1,85.05069613456726,,
bird,cat,96.71784,cat,1.9071739,bird,0.9913818,dog,1,96.71784043312073,,
horse,horse,51.31309,horse,41.53755,dog,5.654868,cat,1,51.313090324401855,,
truck,ship,99.85782,ship,0.090111725,cat,0.021575766,plane,1,99.85781908035278,,
cat,cat,97.121,cat,1.954336,dog,0.5745411,frog,1,97.12100028991699,,
frog,ship,53.405975,ship,32.18666,frog,13.357843,cat,1,53.40597629547119,,
car,cat,66.55273,cat,31.805477,frog,0.6701876,ship,1,66.55272841453552,,
truck,ship,63.85105,ship,35.400368,truck,0.38177758,cat,1,63.8510525226593,,
plane,cat,64.54331,cat,29.833784,plane,5.295671,dog,1,64.54331278800964,,
horse,horse,93.83086,horse,3.801757,bird,1.3369269,dog,1,93.83085370063782,,
cat,cat,79.4495,cat,18.15087,deer,1.3452544,dog,1,79.44949865341187,,
horse,cat,68.66337,cat,13.329317,dog,12.57138,horse,1,68.66336464881897,,
deer,cat,70.86605,cat,22.264093,deer,2.065618,frog,1,70.86604833602905,,
dog,cat,85.65477,cat,9.699138,dog,4.2947717,horse,1,85.65477132797241,,
plane,ship,86.492226,ship,11.820484,plane,1.2342638,deer,1,86.49222254753113,,
plane,plane,96.564766,plane,2.628131,deer,0.47323027,cat,1,96.56476378440857,,
bird,bird,95.21779,bird,2.9228573,cat,1.0962198,deer,1,95.2177882194519,,
truck,ship,63.607937,ship,11.575949,plane,7.9160213,bird,1,63.60793709754944,,
cat,cat,79.361534,cat,18.988667,frog,1.1768869,deer,1,79.36153411865234,,
deer,deer,79.768166,deer,14.9534645,cat,2.4990637,bird,1,79.76816892623901,,
plane,bird,51.57586,bird,20.290726,cat,10.17015,ship,1,51.575857400894165,,
frog,frog,60.16063,frog,32.242825,cat,7.116589,bird,1,60.16063094139099,,
bird,cat,99.094666,cat,0.6659509,dog,0.15188067,deer,1,99.09466505050659,,
dog,cat,84.260216,cat,10.595365,plane,1.7750618,dog,1,84.26021337509155,,
cat,cat,98.60767,cat,1.130507,frog,0.2190029,dog,1,98.60767126083374,,
horse,deer,87.00189,deer,10.338732,horse,1.9444076,cat,1,87.00188994407654,,
cat,cat,98.192535,cat,0.9001622,ship,0.38564885,dog,1,98.1925368309021,,
horse,horse,79.082016,horse,11.983159,deer,7.241278,cat,1,79.08201217651367,,
bird,bird,57.267387,bird,35.060997,cat,3.6926003,frog,1,57.267385721206665,,
dog,dog,73.557106,dog,24.405514,cat,1.4630173,frog,1,73.5571026802063,,
cat,cat,99.99547,cat,0.0035696568,deer,0.0006963982,dog,1,99.99547004699707,,
car,ship,73.01384,ship,17.036768,cat,5.2126794,deer,1,73.013836145401,,
car,car,59.768284,car,32.845066,cat,3.1179657,frog,1,59.76828336715698,,
deer,deer,79.09213,deer,13.352938,cat,4.8860126,bird,1,79.09213304519653,,
truck,truck,50.57454,truck,20.265045,cat,16.451548,deer,1,50.574541091918945,,
truck,cat,45.5222,cat,45.269325,ship,3.6625254,deer,1,45.52220106124878,,
dog,dog,91.86774,dog,6.1580887,cat,1.0911305,deer,1,91.86773300170898,,
horse,bird,82.98748,bird,7.598532,deer,6.16394,horse,1,82.98748135566711,,
dog,cat,81.8608,cat,16.254955,dog,1.2099534,ship,1,81.8608045578003,,
plane,plane,92.82757,plane,4.421521,cat,1.7349143,ship,1,92.82756447792053,,
bird,cat,96.59348,cat,2.9909258,dog,0.20889466,bird,1,96.59348130226135,,
bird,cat,60.409122,cat,16.9268,frog,10.607709,dog,1,60.409122705459595,,
bird,bird,50.4112,bird,43.07618,deer,5.0901856,cat,1,50.411200523376465,,
truck,cat,49.30405,cat,27.23921,ship,10.749731,truck,1,49.30405020713806,,
horse,cat,41.365242,cat,32.636475,deer,16.529608,dog,1,41.36524200439453,,
cat,deer,63.206894,deer,18.712135,cat,6.850828,frog,1,63.2068932056427,,
truck,ship,66.44665,ship,9.635859,deer,8.988927,cat,1,66.44665002822876,,
deer,deer,99.11548,deer,0.62369144,cat,0.14177889,dog,1,99.11547899246216,,
cat,deer,88.85477,deer,10.426635,cat,0.2739903,bird,1,88.85476589202881,,
dog,dog,63.547386,dog,28.400465,cat,7.386135,deer,1,63.54738473892212,,
deer,cat,76.21129,cat,12.344842,deer,5.199577,dog,1,76.21128559112549,,
frog,cat,77.31229,cat,16.821066,frog,2.612097,bird,1,77.31228470802307,,
dog,dog,99.987305,dog,0.006804147,bird,0.0029200262,cat,1,99.98730421066284,,
frog,cat,96.688805,cat,1.2426902,bird,1.1118363,dog,1,96.68880105018616,,
car,car,46.912575,car,34.66806,plane,9.308034,ship,1,46.912574768066406,,
deer,deer,98.78555,deer,0.7742557,cat,0.23676309,dog,1,98.78554940223694,,
cat,cat,90.967094,cat,2.6530025,deer,2.4729872,frog,1,90.96709489822388,,
deer,deer,99.39146,deer,0.5757036,cat,0.018226918,bird,1,99.3914544582367,,
deer,deer,99.88168,deer,0.10003104,horse,0.012717261,dog,1,99.88168478012085,,
cat,cat,99.88488,cat,0.062453087,bird,0.03113641,dog,1,99.88487958908081,,
horse,horse,54.461693,horse,40.233784,dog,3.924495,cat,1,54.46169376373291,,
ship,ship,97.420235,ship,1.2008146,deer,0.66920066,cat,1,97.42023348808289,,
cat,deer,51.269787,deer,29.020187,cat,18.317463,dog,1,51.269787549972534,,
horse,horse,90.29748,horse,4.729356,dog,4.2100782,deer,1,90.2974784374237,,
ship,ship,99.29068,ship,0.41943845,cat,0.12121612,deer,1,99.29068088531494,,
plane,ship,94.334175,ship,4.056851,plane,0.8931549,bird,1,94.33417320251465,,
dog,dog,69.27057,dog,19.504128,bird,8.795693,deer,1,69.27056908607483,,
horse,dog,51.10874,dog,46.71797,cat,1.9337525,horse,1,51.108741760253906,,
frog,frog,49.61093,frog,45.352386,deer,4.8959956,cat,1,49.61093068122864,,
plane,frog,58.561905,frog,36.347546,ship,2.090117,cat,1,58.56190323829651,,
dog,dog,92.52067,dog,7.0997066,cat,0.13260628,frog,1,92.52066612243652,,
deer,deer,99.99864,deer,0.00048212713,cat,0.00033544752,bird,1,99.99864101409912,,
ship,cat,93.33434,cat,6.150918,ship,0.42457724,frog,1,93.33434104919434,,
frog,frog,72.47942,frog,26.348528,cat,0.90264577,bird,1,72.47942686080933,,
ship,ship,84.2364,ship,14.460437,cat,0.61614025,dog,1,84.2363953590393,,
dog,cat,77.3844,cat,8.105301,frog,7.439954,deer,1,77.38440036773682,,
dog,cat,75.573524,cat,16.669518,dog,5.7384925,frog,1,75.57352185249329,,
truck,ship,86.87465,ship,11.629328,cat,0.54918605,dog,1,86.87464594841003,,
truck,truck,46.29986,truck,34.705643,ship,14.864124,cat,1,46.29985690116882,,
truck,truck,97.53228,truck,0.7778558,ship,0.6964672,cat,1,97.53227829933167,,
dog,cat,41.329815,cat,40.79484,deer,12.249705,frog,1,41.32981598377228,,
plane,cat,69.675575,cat,12.234641,deer,8.378558,dog,1,69.67557668685913,,
car,car,99.904816,car,0.048944935,plane,0.026735503,truck,1,99.90481734275818,,
plane,plane,99.923836,plane,0.028185092,bird,0.023364613,deer,1,99.923837184906,,
ship,ship,92.70867,ship,3.3507915,cat,3.335847,deer,1,92.70867109298706,,
car,cat,84.29414,cat,8.396613,frog,6.819827,car,1,84.2941403388977,,
car,car,47.783634,car,20.317608,ship,17.553297,frog,1,47.783634066581726,,
ship,ship,99.89508,ship,0.046491582,cat,0.02595518,deer,1,99.89508390426636,,
plane,plane,97.88471,plane,0.7434329,bird,0.5816365,ship,1,97.8847086429596,,
bird,deer,48.123184,deer,46.22587,bird,2.6940947,dog,1,48.123183846473694,,
bird,bird,96.597244,bird,3.3116472,deer,0.031104835,plane,1,96.59724235534668,,
plane,plane,99.01062,plane,0.60080093,cat,0.14231914,bird,1,99.01061654090881,,
deer,deer,66.31174,deer,23.54556,cat,4.775825,frog,1,66.31174087524414,,
frog,cat,86.97217,cat,9.196527,ship,1.4556167,bird,1,86.97216510772705,,
dog,cat,67.9412,cat,31.579098,dog,0.19472031,deer,1,67.94120073318481,,
deer,cat,96.60138,cat,2.1646495,dog,1.152665,deer,1,96.60137891769409,,
truck,ship,55.216736,ship,25.107449,cat,17.679955,truck,1,55.21673560142517,,
deer,deer,99.98442,deer,0.013003953,cat,0.0011608558,bird,1,99.98441934585571,,
horse,horse,99.25849,horse,0.55616367,deer,0.09347046,dog,1,99.25848841667175,,
truck,plane,49.170044,plane,32.656593,cat,10.786608,frog,1,49.17004406452179,,
truck,truck,54.761158,truck,33.368034,plane,5.0669184,cat,1,54.76115942001343,,
deer,cat,55.060917,cat,39.712654,deer,1.7748328,dog,1,55.060917139053345,,
dog,dog,99.84864,dog,0.136649,cat,0.010953297,deer,1,99.84863996505737,,
frog,frog,96.47083,frog,3.0025094,bird,0.2497552,cat,1,96.47083282470703,,
frog,frog,73.877914,frog,24.950733,cat,0.7021775,ship,1,73.87791275978088,,
car,car,98.64482,car,0.7872846,cat,0.27932402,truck,1,98.64482283592224,,
dog,dog,93.51449,dog,5.7166605,cat,0.51962703,frog,1,93.51449012756348,,
cat,cat,99.891914,cat,0.0494199,dog,0.042735867,bird,1,99.8919129371643,,
ship,ship,98.617874,ship,0.5406929,plane,0.3463953,car,1,98.61787557601929,,
truck,truck,88.01142,truck,5.783127,car,4.485382,frog,1,88.0114197731018,,
dog,cat,47.168556,cat,37.012856,horse,15.490611,dog,1,47.16855585575104,,
ship,cat,56.543385,cat,42.36071,ship,0.47116023,dog,1,56.54338598251343,,
dog,dog,95.02782,dog,4.084504,cat,0.55099565,horse,1,95.02781629562378,,
horse,horse,99.96779,horse,0.016317215,deer,0.006960842,dog,1,99.96778964996338,,
plane,dog,55.89574,dog,24.535002,cat,7.8363047,deer,1,55.895739793777466,,
horse,horse,69.16896,horse,29.636707,deer,1.1454877,dog,1,69.16896104812622,,
plane,plane,88.74592,plane,9.501994,ship,0.91529405,bird,1,88.74592185020447,,
dog,dog,60.469616,dog,27.131453,cat,6.2988787,bird,1,60.46961545944214,,
plane,ship,31.684872,ship,27.927011,deer,22.75193,cat,1,31.68487250804901,,
plane,plane,99.63684,plane,0.2320657,ship,0.10457202,bird,1,99.6368408203125,,
deer,deer,71.49356,deer,26.689434,cat,0.93019974,frog,1,71.49356007575989,,
frog,cat,60.010178,cat,38.306557,frog,1.1157864,dog,1,60.01017689704895,,
truck,ship,93.33501,ship,6.2729516,truck,0.29209474,cat,1,93.33500862121582,,
plane,cat,80.03481,cat,16.42004,ship,1.8150903,deer,1,80.03481030464172,,
truck,ship,80.18563,ship,7.703251,deer,7.6337085,cat,1,80.18563389778137,,
dog,dog,99.99175,dog,0.008213324,cat,2.2065733e-05,bird,1,99.99175071716309,,
frog,frog,96.241165,frog,1.7705903,cat,0.83627176,ship,1,96.2411642074585,,
frog,bird,59.87305,bird,28.896172,cat,10.963158,frog,1,59.87305045127869,,
frog,cat,98.117424,cat,0.9808332,frog,0.85533273,dog,1,98.11742305755615,,
bird,bird,77.53334,bird,9.458817,deer,5.843988,cat,1,77.53334045410156,,
truck,ship,67.960945,ship,23.948366,cat,7.3061957,dog,1,67.9609477519989,,
plane,plane,99.92237,plane,0.0645773,ship,0.004781925,bird,1,99.92237091064453,,
car,car,98.77409,car,1.1624705,truck,0.042703986,ship,1,98.77409338951111,,
horse,cat,73.42139,cat,9.259192,deer,8.844501,horse,1,73.42138290405273,,
frog,cat,39.56295,cat,27.659628,frog,24.193918,plane,1,39.562949538230896,,
horse,horse,99.788704,horse,0.06870144,cat,0.06844169,dog,1,99.78870749473572,,
dog,dog,99.20365,dog,0.7771305,cat,0.00585042,frog,1,99.2036521434784,,
truck,ship,56.038605,ship,22.415298,plane,18.719084,truck,1,56.0386061668396,,
car,car,73.98099,car,20.714529,cat,3.5548918,ship,1,73.98098707199097,,
frog,frog,99.73873,frog,0.1133927,bird,0.11080168,cat,1,99.73873496055603,,
bird,bird,99.957344,bird,0.025908003,cat,0.005832111,horse,1,99.95734095573425,,
dog,cat,81.33625,cat,18.144558,dog,0.2861113,bird,1,81.33625388145447,,
dog,frog,60.22679,frog,28.607517,cat,4.9900265,bird,1,60.226792097091675,,
dog,horse,31.375647,horse,25.902935,cat,21.384306,dog,1,31.375646591186523,,
ship,ship,59.07858,ship,37.58108,cat,1.9565355,deer,1,59.078580141067505,,
dog,cat,59.16629,cat,37.74454,dog,2.9584186,frog,1,59.16628837585449,,
truck,truck,77.21838,truck,8.596188,cat,6.2145157,ship,1,77.21838355064392,,
deer,deer,98.17109,deer,1.501449,cat,0.16232646,ship,1,98.17109107971191,,
frog,cat,65.44797,cat,19.5026,frog,5.0278754,ship,1,65.44796824455261,,
deer,deer,99.802666,deer,0.19541502,cat,0.0017488495,dog,1,99.80266690254211,,
cat,cat,99.9395,cat,0.05266413,dog,0.004128331,deer,1,99.93950128555298,,
bird,bird,99.67475,bird,0.17565112,plane,0.07325804,cat,1,99.67474937438965,,
plane,plane,95.54712,plane,1.4856136,cat,1.0880187,deer,1,95.54711580276489,,
horse,deer,94.16733,deer,4.8879137,cat,0.5616856,dog,1,94.16732788085938,,
frog,cat,93.52503,cat,4.193529,frog,1.7372597,bird,1,93.52503418922424,,
bird,deer,97.037766,deer,2.106641,cat,0.72470933,bird,1,97.03776240348816,,
bird,deer,73.67694,deer,25.930077,bird,0.25524428,cat,1,73.67693781852722,,
cat,cat,99.92099,cat,0.07893899,dog,3.589838e-05,horse,1,99.92098808288574,,
truck,ship,75.00884,ship,12.012824,cat,4.3286924,truck,1,75.00883936882019,,
horse,cat,70.53578,cat,26.646036,dog,2.1170502,horse,1,70.53577899932861,,
truck,ship,61.2284,ship,26.874374,truck,6.001459,cat,1,61.228400468826294,,
bird,bird,99.071976,bird,0.7257225,plane,0.17799848,deer,1,99.07197952270508,,
frog,cat,90.632355,cat,7.4836006,bird,1.1909939,dog,1,90.63235521316528,,
horse,horse,90.48728,horse,8.748967,deer,0.75016665,dog,1,90.48728346824646,,
car,cat,89.2243,cat,4.9390955,dog,4.2330513,ship,1,89.2242968082428,,
cat,cat,98.8948,cat,0.5732121,dog,0.18799122,deer,1,98.89479875564575,,
frog,frog,99.41252,frog,0.5197865,cat,0.05416206,bird,1,99.4125247001648,,
frog,frog,67.55951,frog,24.697695,cat,4.248692,bird,1,67.55951046943665,,
ship,ship,97.48929,ship,1.6382139,cat,0.47380036,plane,1,97.48928546905518,,
truck,ship,45.845707,ship,25.34925,frog,22.616484,deer,1,45.84570527076721,,
horse,deer,99.06777,deer,0.7374518,cat,0.12547791,dog,1,99.06777143478394,,
dog,dog,91.126724,dog,6.599001,cat,1.5704848,bird,1,91.12672805786133,,
deer,deer,84.67469,deer,7.7267766,cat,6.637152,frog,1,84.67469215393066,,
plane,plane,98.154366,plane,1.0907106,ship,0.32499343,bird,1,98.15436601638794,,
ship,cat,50.958138,cat,28.179777,ship,16.09198,frog,1,50.95813870429993,,
deer,deer,58.591125,deer,41.117313,cat,0.2322913,bird,1,58.59112739562988,,
plane,plane,44.169037,plane,38.196037,deer,16.340004,cat,1,44.16903555393219,,
truck,ship,29.539316,ship,27.23678,truck,19.380453,cat,1,29.5393168926239,,
cat,cat,87.753365,cat,6.332967,frog,2.3036253,ship,1,87.75336146354675,,
deer,cat,96.06904,cat,1.9436684,deer,0.9661673,dog,1,96.06903791427612,,
ship,ship,99.028496,ship,0.48227343,cat,0.17564808,frog,1,99.02849793434143,,
truck,deer,74.06908,deer,11.73457,truck,7.163392,ship,1,74.06907677650452,,
frog,frog,99.836914,frog,0.1514502,cat,0.009346737,dog,1,99.83691573143005,,
truck,ship,63.84429,ship,31.82797,truck,3.3455539,cat,1,63.84429335594177,,
bird,bird,39.515106,bird,26.302635,plane,10.819155,deer,1,39.51510488986969,,
frog,cat,73.55193,cat,19.467567,bird,4.5510597,deer,1,73.55193495750427,,
car,ship,45.99099,ship,23.8489,cat,15.613556,deer,1,45.99099159240723,,
deer,deer,99.86227,deer,0.075996555,cat,0.03185411,ship,1,99.86226558685303,,
