Actual,Predicted,Top1_Prob,Top1_Class,Top2_Prob,Top2_Class,Top3_Prob,Top3_Class,Num_Layers_Used,Top_Prob_Layer1,Top_Prob_Layer2,Top_Prob_Layer3
dog,cat,94.34895,cat,2.1226451,bird,1.1455678,deer,2.0,78.63816022872925,94.13837790489197,
plane,plane,97.862915,plane,2.1006606,ship,0.016697936,bird,1.0,99.18773174285889,,
cat,cat,93.00057,cat,4.3419075,bird,1.3156875,dog,1.0,88.55422735214233,,
deer,deer,60.395668,deer,33.265423,cat,4.29485,frog,1.0,99.82280135154724,,
cat,frog,91.16788,frog,6.9106035,cat,1.0246956,horse,2.0,77.86255478858948,91.8996274471283,
truck,truck,96.35793,truck,2.1800404,car,1.4249837,plane,1.0,99.63595271110535,,
plane,plane,99.093834,plane,0.45226052,ship,0.29573444,deer,2.0,63.37386965751648,98.70628714561462,
frog,frog,95.6816,frog,2.1987638,cat,1.8703766,bird,1.0,91.65274500846863,,
car,car,99.96017,car,0.02939357,truck,0.008223753,plane,1.0,93.37354302406311,,
plane,plane,46.75624,plane,40.242435,ship,11.093141,truck,2.0,50.68625807762146,96.163010597229,
truck,truck,99.89845,truck,0.078307465,car,0.023152463,ship,2.0,66.99036359786987,99.85120892524719,
car,car,99.283714,car,0.5588369,cat,0.11769527,ship,1.0,96.27285599708557,,
plane,deer,91.96706,deer,6.4324484,plane,0.9420143,bird,2.0,70.23309469223022,96.30100131034851,
horse,horse,99.947586,horse,0.03619437,bird,0.012828823,dog,1.0,98.42081665992737,,
truck,truck,98.72918,truck,0.82026476,car,0.40476274,ship,1.0,88.66758346557617,,
car,car,99.97807,car,0.007310004,ship,0.006760365,truck,2.0,59.67692732810974,99.95027780532837,
bird,bird,99.93974,bird,0.02480931,deer,0.013008036,cat,2.0,71.6922402381897,99.38294291496277,
frog,frog,99.865326,frog,0.082582965,cat,0.04015595,bird,1.0,99.37680959701538,,
truck,car,85.35448,car,14.634898,truck,0.009753542,ship,3.0,67.95311570167542,84.32462811470032,85.35447716712952
cat,cat,99.80843,cat,0.16068892,dog,0.009432958,bird,1.0,99.82028007507324,,
deer,deer,98.58771,deer,1.4052693,bird,0.0047337734,plane,1.0,91.54024720191956,,
frog,frog,99.86131,frog,0.11650251,cat,0.0061165723,car,1.0,99.6766448020935,,
plane,plane,99.99529,plane,0.002189064,bird,0.0018259743,ship,1.0,99.38405752182007,,
plane,plane,99.648544,plane,0.14908423,bird,0.08223671,ship,3.0,83.3936095237732,80.20321130752563,99.64854717254639
frog,frog,99.48836,frog,0.41035348,cat,0.061479077,bird,1.0,99.98620748519897,,
frog,frog,99.99955,frog,0.00018125163,bird,0.00011859461,cat,1.0,99.90990161895752,,
frog,frog,99.99744,frog,0.0012362793,cat,0.00045037887,bird,1.0,90.7982885837555,,
cat,cat,93.86109,cat,4.78287,deer,1.0345838,dog,3.0,64.55052495002747,56.653594970703125,93.86109113693237
bird,bird,99.99205,bird,0.0067709764,cat,0.0010832157,dog,1.0,98.10865521430969,,
frog,frog,99.98081,frog,0.00863458,cat,0.004388288,dog,2.0,62.56072521209717,98.78892302513123,
car,plane,51.873024,plane,43.378166,car,2.080203,ship,2.0,79.51633930206299,92.70329475402832,
ship,ship,92.28552,ship,4.470593,truck,2.785338,cat,3.0,59.30251479148865,64.88783955574036,92.28551983833313
bird,bird,96.32094,bird,1.9847327,cat,1.1131147,plane,2.0,74.56991076469421,90.57490825653076,
car,car,97.357216,car,2.485749,truck,0.054323345,plane,1.0,93.08855533599854,,
frog,deer,33.97092,deer,22.626062,frog,20.13681,cat,1.0,92.08168983459473,,
ship,ship,99.41167,ship,0.5550496,car,0.01452962,truck,1.0,99.01886582374573,,
frog,frog,99.73574,frog,0.23670775,bird,0.012577226,cat,2.0,70.97113132476807,99.59717392921448,
ship,plane,88.54492,plane,11.18513,ship,0.13392873,bird,3.0,84.68294739723206,52.424198389053345,88.5449230670929
plane,plane,54.997505,plane,17.611296,cat,9.500176,deer,4.0,74.94911551475525,46.12946808338165,54.99750375747681
deer,deer,98.12118,deer,1.5168664,cat,0.3262531,bird,1.0,86.62267923355103,,
plane,plane,99.89556,plane,0.06787386,cat,0.02278734,deer,1.0,99.1270661354065,,
horse,deer,95.488045,deer,4.2263675,horse,0.17555426,bird,1.0,89.73662853240967,,
horse,deer,74.12116,deer,25.342136,horse,0.274371,cat,1.0,99.94677901268005,,
dog,dog,96.1697,dog,3.8037868,cat,0.02093819,frog,1.0,86.1136794090271,,
dog,dog,98.705086,dog,1.2752014,cat,0.013310739,bird,1.0,92.20452308654785,,
cat,cat,99.99949,cat,0.00026987656,dog,0.000109743654,deer,1.0,98.59682321548462,,
dog,dog,88.29021,dog,11.700005,cat,0.008349826,deer,1.0,92.04220771789551,,
bird,bird,99.92688,bird,0.02762339,cat,0.022712395,frog,1.0,99.87062215805054,,
cat,cat,95.06254,cat,3.845332,dog,0.69949937,bird,2.0,82.31567144393921,95.96968293190002,
deer,deer,99.54315,deer,0.19488913,dog,0.1780985,bird,1.0,99.97872710227966,,
car,car,99.92707,car,0.027198557,cat,0.020134121,bird,2.0,65.17649292945862,99.31349754333496,
horse,horse,99.984566,horse,0.014717157,dog,0.0006735888,deer,2.0,62.69596815109253,99.957937002182,
dog,dog,99.67762,dog,0.21926649,cat,0.083152056,horse,2.0,60.03899574279785,97.66413569450378,
deer,deer,64.09785,deer,34.79973,bird,0.49345627,dog,1.0,99.30660724639893,,
frog,frog,99.647995,frog,0.19245322,truck,0.12304585,cat,2.0,58.564090728759766,99.86830353736877,
car,car,99.858,car,0.034570295,truck,0.025627596,cat,1.0,88.55628967285156,,
truck,truck,93.34582,truck,6.0076237,plane,0.39561233,horse,1.0,97.43144512176514,,
cat,cat,92.727646,cat,5.0383015,dog,0.98885185,frog,1.0,88.18523287773132,,
frog,frog,99.77786,frog,0.18994509,dog,0.031935643,cat,2.0,66.9300377368927,98.61592650413513,
frog,frog,99.98007,frog,0.009538871,car,0.0044693644,bird,1.0,90.5644953250885,,
truck,truck,94.08614,truck,5.5037384,car,0.26617005,ship,2.0,45.75340151786804,92.86743998527527,
cat,cat,99.99873,cat,0.0010799234,dog,6.966245e-05,truck,1.0,99.51748251914978,,
ship,ship,99.956924,ship,0.03486007,truck,0.0028661906,bird,2.0,55.03552556037903,99.83793497085571,
plane,cat,28.525686,cat,23.540693,plane,19.462378,frog,1.0,90.44899344444275,,
horse,horse,99.43262,horse,0.37553826,bird,0.09202909,dog,2.0,64.92693424224854,96.34047746658325,
bird,bird,99.991104,bird,0.008552317,cat,0.00015599311,plane,1.0,95.17735838890076,,
frog,frog,97.27389,frog,1.0613754,truck,0.7629179,car,2.0,62.95768618583679,94.38242316246033,
bird,plane,95.40116,plane,2.8163595,bird,1.2375994,cat,3.0,58.59642028808594,81.06518983840942,95.4011619091034
dog,dog,63.028248,dog,36.51406,cat,0.22478642,bird,1.0,86.2594723701477,,
ship,ship,99.594505,ship,0.26779154,plane,0.04869138,cat,2.0,65.17136693000793,98.02951216697693,
dog,dog,91.021965,dog,8.977139,cat,0.00033657494,horse,1.0,96.12629413604736,,
deer,deer,99.56267,deer,0.34278288,cat,0.056214184,horse,1.0,94.44482326507568,,
frog,frog,99.9918,frog,0.0048175063,ship,0.002229991,truck,1.0,99.56890940666199,,
ship,ship,98.41623,ship,0.7638819,plane,0.61069715,bird,1.0,94.98471021652222,,
truck,truck,98.95862,truck,0.29605418,cat,0.2329645,car,2.0,38.335347175598145,88.28951120376587,
truck,truck,99.71484,truck,0.2610524,car,0.0135241365,cat,2.0,62.574028968811035,99.95676875114441,
car,car,99.87024,car,0.06072448,frog,0.057348244,truck,1.0,88.40342164039612,,
plane,plane,99.9756,plane,0.016857123,ship,0.0042203376,car,2.0,50.42365789413452,99.87903237342834,
bird,bird,99.9993,bird,0.0004155458,plane,0.00010178446,cat,1.0,99.99749660491943,,
bird,bird,59.83271,bird,35.93806,cat,1.9896533,frog,2.0,83.17663073539734,85.3137195110321,
horse,deer,91.713135,deer,6.969407,horse,0.83674556,cat,1.0,99.87807869911194,,
cat,cat,94.03492,cat,4.7337227,frog,0.92711234,dog,2.0,68.4259295463562,92.42888689041138,
bird,bird,99.51957,bird,0.20067443,cat,0.12543827,horse,2.0,61.9032621383667,89.90013003349304,
ship,ship,99.918945,ship,0.031199414,cat,0.019863104,frog,2.0,55.54855465888977,99.41830039024353,
plane,plane,99.99933,plane,0.00042616125,bird,0.000118174714,deer,1.0,99.862802028656,,
truck,truck,99.978226,truck,0.011048568,car,0.0082768565,ship,1.0,89.43953514099121,,
dog,dog,99.94476,dog,0.054725267,cat,0.000453625,horse,1.0,98.17408919334412,,
ship,ship,99.99905,ship,0.00085522735,frog,2.6489044e-05,truck,1.0,96.57188653945923,,
car,car,99.67013,car,0.14628676,truck,0.076967664,cat,2.0,65.06026983261108,98.37132692337036,
truck,truck,86.64127,truck,7.303798,plane,3.3296943,horse,3.0,77.04322934150696,72.13431596755981,86.64126992225647
deer,deer,99.87716,deer,0.061446063,horse,0.05828453,cat,1.0,99.92709755897522,,
car,car,51.045902,car,31.651127,ship,16.33934,truck,2.0,81.23729228973389,90.40339589118958,
cat,cat,99.18083,cat,0.53899,bird,0.12312498,dog,1.0,98.60689640045166,,
ship,bird,84.18407,bird,7.4425206,deer,4.217862,ship,4.0,57.595330476760864,58.32518935203552,84.18406844139099
car,car,99.66013,car,0.22141479,truck,0.07311687,ship,1.0,95.44183611869812,,
deer,deer,62.718273,deer,25.099035,cat,6.7029366,ship,4.0,79.26228046417236,49.715933203697205,62.71827220916748
horse,horse,99.98814,horse,0.0040016174,dog,0.0025928777,deer,1.0,99.97873902320862,,
truck,truck,99.93939,truck,0.043343827,car,0.016058818,ship,2.0,75.9940505027771,99.44055080413818,
deer,deer,80.242676,deer,18.427069,cat,0.6887652,bird,1.0,85.46414971351624,,
bird,deer,57.536552,deer,39.169712,bird,1.4359217,cat,2.0,80.27819991111755,96.82613611221313,
horse,horse,99.98692,horse,0.007710593,dog,0.0023848063,bird,1.0,92.16254353523254,,
plane,plane,97.680534,plane,0.9802947,dog,0.63406944,truck,1.0,90.92296957969666,,
horse,horse,97.40027,horse,2.5703912,deer,0.015944837,dog,1.0,99.01008009910583,,
plane,ship,54.07046,ship,44.252586,bird,0.55642873,truck,2.0,77.3399829864502,88.25491070747375,
frog,frog,97.51098,frog,2.418807,cat,0.04630421,bird,1.0,98.64180088043213,,
frog,frog,99.55462,frog,0.24270897,bird,0.103050224,cat,1.0,97.10412621498108,,
truck,truck,97.00543,truck,2.8351357,car,0.06822584,frog,3.0,79.57862615585327,82.42340087890625,97.00543284416199
plane,plane,99.998665,plane,0.00054780813,bird,0.0005326178,cat,1.0,99.89134073257446,,
truck,plane,85.78954,plane,13.387166,car,0.63249093,truck,2.0,71.05891108512878,90.47275185585022,
bird,cat,78.61925,cat,20.445442,dog,0.47577602,bird,1.0,96.73978090286255,,
ship,ship,99.70389,ship,0.23900671,plane,0.034172215,bird,2.0,73.38634133338928,98.96490573883057,
horse,horse,99.99548,horse,0.0021897175,deer,0.0012914822,dog,2.0,64.15375471115112,99.86974596977234,
bird,bird,94.69679,bird,3.2989569,horse,1.096023,dog,1.0,90.83545804023743,,
bird,bird,93.97947,bird,3.1387753,dog,2.395886,cat,3.0,84.8291277885437,42.55099892616272,93.9794659614563
dog,dog,98.329414,dog,1.0406232,cat,0.6100339,horse,1.0,89.2083466053009,,
car,car,99.96978,car,0.012821922,truck,0.006194904,cat,2.0,79.11068797111511,99.93859529495239,
bird,bird,99.99956,bird,0.00044633617,plane,5.13139e-07,dog,2.0,79.71872091293335,99.97901320457458,
frog,frog,41.360874,frog,23.724445,bird,17.824879,plane,4.0,74.07757043838501,59.935981035232544,41.360875964164734
bird,bird,92.708954,bird,7.156103,frog,0.039630637,cat,2.0,67.76894927024841,97.84238934516907,
truck,truck,98.27563,truck,1.4738004,car,0.21853538,cat,2.0,82.65495300292969,98.88142943382263,
frog,frog,81.57831,frog,15.461326,cat,1.5829289,bird,1.0,97.59683609008789,,
bird,bird,98.97607,bird,0.754087,cat,0.15929885,deer,1.0,95.41459679603577,,
cat,cat,99.79818,cat,0.105355576,dog,0.05550662,deer,2.0,79.50388193130493,99.3024468421936,
plane,plane,99.88172,plane,0.029783387,car,0.02500194,cat,1.0,90.49515128135681,,
cat,cat,99.99574,cat,0.002413423,frog,0.0010822118,ship,1.0,99.98225569725037,,
truck,truck,95.91146,truck,3.0715573,horse,0.44310597,dog,2.0,57.73272514343262,88.8495922088623,
ship,ship,84.51068,ship,15.060843,car,0.2598117,truck,2.0,43.738725781440735,95.35465240478516,
horse,horse,99.99674,horse,0.002794699,deer,0.00033820843,dog,2.0,44.946181774139404,99.94066953659058,
ship,ship,50.841778,ship,37.065502,plane,4.621704,cat,1.0,86.0344648361206,,
ship,ship,83.86527,ship,12.184972,plane,1.7845087,car,2.0,75.6172776222229,94.70727443695068,
deer,frog,61.303703,frog,30.464209,cat,7.3845534,deer,1.0,86.19739413261414,,
plane,plane,99.80616,plane,0.16293,ship,0.009663189,deer,2.0,37.710750102996826,98.05884957313538,
car,car,94.40251,car,4.344641,truck,1.0405972,cat,2.0,60.686689615249634,97.596275806427,
ship,ship,99.99869,ship,0.00085087185,cat,0.0003092901,truck,1.0,85.05069613456726,,
bird,cat,92.0724,cat,7.6970396,bird,0.19822831,dog,1.0,96.71784043312073,,
horse,horse,99.44401,horse,0.55288786,dog,0.0022548356,deer,2.0,51.313090324401855,98.85631799697876,
truck,plane,86.355415,plane,10.284884,truck,2.475481,ship,1.0,99.85781908035278,,
cat,cat,86.68021,cat,8.315071,dog,2.30806,bird,1.0,97.12100028991699,,
frog,ship,80.007324,ship,19.852726,frog,0.056021858,car,4.0,53.40597629547119,72.40606546401978,80.00732660293579
car,car,92.642265,car,5.403704,plane,0.8071994,horse,3.0,66.55272841453552,66.93411469459534,92.6422655582428
truck,truck,99.99976,truck,0.00020558239,car,2.3388353e-05,ship,2.0,63.8510525226593,99.99877214431763,
plane,plane,98.72706,plane,1.2319446,cat,0.030099064,dog,2.0,64.54331278800964,95.8644688129425,
horse,horse,78.91463,horse,21.013529,bird,0.033409566,cat,1.0,93.83085370063782,,
cat,cat,49.51643,cat,33.563812,deer,13.511011,dog,2.0,79.44949865341187,91.57834053039551,
horse,horse,99.99479,horse,0.0039457665,dog,0.001031271,cat,2.0,68.66336464881897,99.94163513183594,
deer,deer,93.642075,deer,6.298921,cat,0.030269397,bird,2.0,70.86604833602905,89.22273516654968,
dog,cat,80.96826,cat,12.075372,dog,3.7169743,deer,1.0,85.65477132797241,,
plane,ship,69.96886,ship,29.997501,plane,0.014813959,deer,1.0,86.49222254753113,,
plane,plane,89.77159,plane,7.597209,cat,1.5617915,deer,1.0,96.56476378440857,,
bird,bird,99.940384,bird,0.03159715,frog,0.0167065,cat,1.0,95.2177882194519,,
truck,truck,99.95778,truck,0.028325947,car,0.010000468,ship,2.0,63.60793709754944,99.80577826499939,
cat,frog,64.75542,frog,32.58645,cat,1.4607999,deer,4.0,79.36153411865234,56.498515605926514,64.75541591644287
deer,deer,99.41667,deer,0.3186588,cat,0.19860317,bird,2.0,79.76816892623901,99.69077706336975,
plane,plane,51.05966,plane,29.398655,ship,11.298468,truck,4.0,51.575857400894165,65.26315808296204,51.05966329574585
frog,frog,96.82925,frog,3.0901902,cat,0.022374708,bird,2.0,60.16063094139099,94.09133195877075,
bird,cat,92.19048,cat,7.4623165,deer,0.3378266,bird,1.0,99.09466505050659,,
dog,dog,90.21771,dog,8.0540695,cat,0.7145355,ship,3.0,84.26021337509155,59.23076868057251,90.2177095413208
cat,cat,99.55694,cat,0.42657804,bird,0.0115344515,frog,1.0,98.60767126083374,,
horse,horse,99.52595,horse,0.37527776,deer,0.075680874,cat,1.0,87.00188994407654,,
cat,cat,93.35934,cat,3.0633504,horse,2.2894228,car,1.0,98.1925368309021,,
horse,horse,99.99133,horse,0.0049480274,dog,0.0021358319,deer,2.0,79.08201217651367,99.92749094963074,
bird,bird,48.023674,bird,27.263123,cat,21.678253,frog,4.0,57.267385721206665,72.42757678031921,48.02367389202118
dog,dog,99.88391,dog,0.09011658,frog,0.014590583,cat,2.0,73.5571026802063,99.71103072166443,
cat,cat,99.99843,cat,0.0015316254,dog,1.3875521e-05,bird,1.0,99.99547004699707,,
car,car,89.772125,car,3.9380121,cat,3.7123032,ship,3.0,73.013836145401,39.551711082458496,89.77212309837341
car,car,99.99337,car,0.0048507014,truck,0.0011678223,ship,2.0,59.76828336715698,99.95866417884827,
deer,deer,72.53692,deer,21.105772,bird,3.0486739,cat,4.0,79.09213304519653,83.6603045463562,72.53691554069519
truck,truck,99.98873,truck,0.010792507,car,0.00018907597,plane,2.0,50.574541091918945,99.97937083244324,
truck,truck,99.908356,truck,0.029112622,car,0.024096483,cat,2.0,45.52220106124878,95.53290605545044,
dog,dog,98.089386,dog,1.2611247,frog,0.513365,cat,1.0,91.86773300170898,,
horse,horse,54.939873,horse,19.934566,bird,12.576407,cat,4.0,82.98748135566711,83.12428593635559,54.93987202644348
dog,dog,99.75996,dog,0.16346969,cat,0.064512365,deer,2.0,81.8608045578003,98.17989468574524,
plane,plane,98.86566,plane,0.8803866,bird,0.21117735,cat,1.0,92.82756447792053,,
bird,bird,99.95268,bird,0.028296234,cat,0.011844118,plane,1.0,96.59348130226135,,
bird,bird,45.60914,bird,42.880547,cat,10.6437845,plane,4.0,60.409122705459595,66.2554383277893,45.609140396118164
bird,bird,99.75068,bird,0.10884334,cat,0.10075698,deer,2.0,50.411200523376465,99.32842254638672,
truck,truck,99.41277,truck,0.5222383,car,0.064558096,plane,2.0,49.30405020713806,96.77038788795471,
horse,horse,99.317245,horse,0.3436706,cat,0.27226606,deer,3.0,41.36524200439453,48.45687448978424,99.31724667549133
cat,cat,92.775764,cat,6.729225,deer,0.14919929,horse,3.0,63.2068932056427,55.02655506134033,92.77576208114624
truck,truck,93.41374,truck,6.045309,plane,0.26734313,cat,3.0,66.44665002822876,64.72603678703308,93.41374039649963
deer,deer,98.7812,deer,0.54413325,cat,0.28725195,horse,1.0,99.11547899246216,,
cat,cat,96.29558,cat,3.1156092,deer,0.31679457,frog,1.0,88.85476589202881,,
dog,dog,99.20704,dog,0.7629843,cat,0.012233551,deer,2.0,63.54738473892212,96.72332406044006,
deer,deer,86.93282,deer,11.387586,cat,0.96897596,frog,3.0,76.21128559112549,79.77281212806702,86.9328260421753
frog,plane,51.526314,plane,23.244911,bird,15.492768,frog,4.0,77.31228470802307,44.786229729652405,51.52631402015686
dog,dog,99.999916,dog,3.9965314e-05,cat,3.5922967e-05,horse,1.0,99.98730421066284,,
frog,frog,99.90543,frog,0.06175418,dog,0.023755964,cat,1.0,96.68880105018616,,
car,car,99.62153,car,0.20659871,ship,0.16539313,truck,2.0,46.912574768066406,98.91654849052429,
deer,deer,94.413795,deer,5.434066,bird,0.13066873,cat,1.0,98.78554940223694,,
cat,cat,99.58255,cat,0.14456752,horse,0.09404963,deer,1.0,90.96709489822388,,
deer,deer,99.99277,deer,0.0042001214,bird,0.0024957336,cat,1.0,99.3914544582367,,
deer,deer,99.996056,deer,0.0034480214,horse,0.00033412725,bird,1.0,99.88168478012085,,
cat,cat,99.999916,cat,6.1408005e-05,bird,1.9820394e-05,dog,1.0,99.88487958908081,,
horse,horse,92.75895,horse,6.321814,dog,0.59574944,cat,2.0,54.46169376373291,86.15092635154724,
ship,ship,99.97326,ship,0.017431721,car,0.0030760774,deer,1.0,97.42023348808289,,
cat,cat,90.178444,cat,9.37914,dog,0.33856913,deer,2.0,51.269787549972534,85.8194351196289,
horse,horse,99.81446,horse,0.11518056,deer,0.059922207,dog,1.0,90.2974784374237,,
ship,ship,99.94606,ship,0.05215375,plane,0.0007549948,bird,1.0,99.29068088531494,,
plane,plane,92.291954,plane,6.7659936,ship,0.36374435,bird,1.0,94.33417320251465,,
dog,dog,86.83394,dog,10.267759,bird,2.1930275,cat,3.0,69.27056908607483,64.43537473678589,86.83393597602844
horse,horse,99.375854,horse,0.39869,dog,0.20369267,deer,2.0,51.108741760253906,97.14130163192749,
frog,cat,92.48257,cat,7.3531284,frog,0.086031534,dog,2.0,49.61093068122864,96.24824523925781,
plane,plane,99.97619,plane,0.008686785,ship,0.008056958,truck,2.0,58.56190323829651,98.70026111602783,
dog,dog,87.03986,dog,8.215294,cat,4.713471,bird,1.0,92.52066612243652,,
deer,deer,99.89341,deer,0.0685184,cat,0.01709779,plane,1.0,99.99864101409912,,
ship,ship,98.8785,ship,0.48984784,cat,0.17878033,truck,1.0,93.33434104919434,,
frog,frog,99.98005,frog,0.011935043,car,0.0054600937,cat,2.0,72.47942686080933,99.96678829193115,
ship,ship,99.99644,ship,0.0015168798,cat,0.0008660108,truck,2.0,84.2363953590393,99.94482398033142,
dog,horse,31.48642,horse,22.981375,cat,19.734583,frog,4.0,77.38440036773682,66.06149673461914,31.486418843269348
dog,cat,76.66196,cat,17.540192,dog,3.6176245,frog,4.0,75.57352185249329,68.71310472488403,76.66195631027222
truck,plane,71.9317,plane,14.001226,cat,8.916625,ship,1.0,86.87464594841003,,
truck,truck,99.99801,truck,0.001937376,car,3.231102e-05,cat,2.0,46.29985690116882,99.97956156730652,
truck,truck,98.369255,truck,1.6209983,car,0.004637996,plane,1.0,97.53227829933167,,
dog,deer,99.52651,deer,0.38397136,dog,0.034657042,cat,2.0,41.32981598377228,99.63619112968445,
plane,cat,73.653625,cat,25.824074,dog,0.33489472,plane,2.0,69.67557668685913,93.36054921150208,
car,car,99.999115,car,0.00082447194,truck,3.6791578e-05,plane,1.0,99.90481734275818,,
plane,plane,99.98113,plane,0.008206124,bird,0.0045223287,cat,1.0,99.923837184906,,
ship,ship,86.787834,ship,7.1458445,deer,4.05074,horse,1.0,92.70867109298706,,
car,car,99.8326,car,0.14035827,cat,0.0075847507,truck,2.0,84.2941403388977,98.31215143203735,
car,car,99.99686,car,0.0009653196,truck,0.0007455976,ship,2.0,47.783634066581726,99.97861981391907,
ship,ship,99.98853,ship,0.0058906204,plane,0.0022995581,car,1.0,99.89508390426636,,
